Created At,Tweet,TweetLink,RetweetCount,LikeCount,EngagementRate
2022-12-19,b'The 8th Meeting of the Japan-India Joint Working Group (JWG) was held in New Delhi. \n\nThe two sides discussed colla\xe2\x80\xa6 https://t.co/9kFr2KElC9',https://twitter.com/DDNewsLive/status/1604849600837214208,6,57,0.63
2022-12-19,"b'Union Youth Affairs &amp; Sports Minister, @ianuragthakur Minister of State, @NisithPramanik, felicitated the Indian Na\xe2\x80\xa6 https://t.co/RfAsrGQ502'",https://twitter.com/DDNewsLive/status/1604849433748770817,8,33,0.41
2022-12-19,"b'""India\'a soft power, its stories and values must be brought forth in front of the world""\n\nYoungsters share their th\xe2\x80\xa6 https://t.co/B9cn3VZlEQ'",https://twitter.com/DDNewsLive/status/1604848729470533632,4,24,0.28
2022-12-19,"b""RT @DDIndialive: Did you know about a local perspective to G20? On 'India@G20' we ask #KunalKumar JS @MoHUA_India, #Thennarasan of @Amdavad\xe2\x80\xa6""",https://twitter.com/DDNewsLive/status/1604842976311549952,4,0,0.04
2022-12-19,"b'Bangladesh | The opposition party BNP on Sunday unveiled 27-point agenda for constitutional, governance reform in a\xe2\x80\xa6 https://t.co/iWVI2kfgY9'",https://twitter.com/DDNewsLive/status/1604842143570227200,1,10,0.11
2022-12-19,b'1st Joint Finance and Health Task Force Meeting under India\xe2\x80\x99s G20 presidency to be held virtually tomorrow.\xe2\x80\xa6 https://t.co/LDRG3555H3',https://twitter.com/DDNewsLive/status/1604838884847759360,10,38,0.48
2022-12-19,b'Prime Minister @narendramodi laid the foundation stone/inaugurates multiple projects worth Rs 6800 crore on his vis\xe2\x80\xa6 https://t.co/Z0eD2oVPE9',https://twitter.com/DDNewsLive/status/1604837567899136000,12,68,0.8
2022-12-19,"b""How can @g20org help low &amp; middle countries tackle a burgeoning debt crisis? Here's an excerpt from 'India@G20'\xe2\x80\xa6 https://t.co/NujUzlGv6l""",https://twitter.com/DDNewsLive/status/1604823869885272064,4,18,0.22
2022-12-19,b'Chief Economic Advisor Anantha Nageswaran explains about the goals and priorities of Indian presidency in #G20 in t\xe2\x80\xa6 https://t.co/FjSs3JUtXu',https://twitter.com/DDNewsLive/status/1604817898865717250,9,41,0.5
2022-12-19,b'Watch our Special Program #NewsNight for the comprehensive analysis of Top National &amp; International Stories with ou\xe2\x80\xa6 https://t.co/kiJLPYq9rt',https://twitter.com/DDNewsLive/status/1604816929469841408,3,13,0.16
2022-12-19,"b'.@IMDWeather issues warning of dense fog for next 5 days in Delhi, Chandigarh and isolated pockets of  Uttar Prades\xe2\x80\xa6 https://t.co/oisgjaLNiI'",https://twitter.com/DDNewsLive/status/1604811019062083585,7,46,0.53
2022-12-19,b'Prime Minister @narendramodi will address the people of the nation &amp; abroad in the 96th Episode of #MannKiBaat on D\xe2\x80\xa6 https://t.co/M7X19dQnI2',https://twitter.com/DDNewsLive/status/1604802587336667141,4,34,0.38
2022-12-19,"b'Border safe, Opposition unsafe!\n\nWatch #5KiPanchayat with @rheemaparashar at 5 PM only on DD News https://t.co/qAioqJznTi'",https://twitter.com/DDNewsLive/status/1604798208118444033,9,61,0.7
2022-12-19,b'RT @narendramodi: Naik (Retd) Bhairon Singh Ji will be remembered for his service to our nation. He showed great courage at a crucial point\xe2\x80\xa6',https://twitter.com/DDNewsLive/status/1604796823163441152,3570,0,35.7
2022-12-19,"b""RT @DDIndialive: Did you know about a local perspective to G20? On 'India@G20' we ask #KunalKumar JS @MoHUA_India, #Thennarasan of @Amdavad\xe2\x80\xa6""",https://twitter.com/DDNewsLive/status/1604796499958779905,9,0,0.09
